src_ip,dst_ip,src_port,dst_port,protocol,packet_count,total_bytes,mean_packet_size,min_packet_size,max_packet_size,flow_duration,mean_iat,min_iat,max_iat,start_time,label
192.168.1.4,44.209.117.219,2646,443,TCP,14,4091,292.21,54,1304,11.8751,0.913466,0,5.258204,1779695856,Browsing
192.168.1.4,141.226.224.48,13654,443,TCP,18,4158,231,54,1304,61.2153,3.600902,0,45.012193,1779695856,Browsing
35.186.253.211,192.168.1.4,443,61488,UDP,11,6406,582.36,66,1292,0.4767,0.047671,1.00E-06,0.144761,1779695856,Browsing
192.168.1.4,141.226.224.48,2184,443,TCP,6,2097,349.5,54,1304,0.6258,0.125158,0,0.320636,1779695856,Browsing
220.150.223.50,192.168.1.4,443,7599,TCP,7,849,121.29,54,326,0.5897,0.098285,1.00E-06,0.205038,1779695856,Browsing
192.168.1.4,44.209.117.219,13395,443,TCP,14,4027,287.64,54,1304,11.6178,0.893675,0,5.897649,1779695856,Browsing
192.168.1.4,141.226.224.48,8767,443,TCP,10,2471,247.1,54,1304,69.365,7.707227,0,45.010289,1779695856,Browsing
44.209.117.219,192.168.1.4,443,2646,TCP,11,5335,485,54,2198,11.8811,1.188105,1.00E-06,5.239812,1779695856,Browsing
141.226.224.48,192.168.1.4,443,13654,TCP,16,5809,363.06,54,2554,61.1994,4.07996,1.00E-06,45.316888,1779695856,Browsing
141.226.224.48,192.168.1.4,443,2184,TCP,6,3160,526.67,54,1304,0.5048,0.100967,1.00E-06,0.305154,1779695857,Browsing
192.168.1.4,220.150.223.50,3704,443,TCP,10,3333,333.3,54,1304,0.5754,0.063937,0,0.203704,1779695857,Browsing
44.209.117.219,192.168.1.4,443,13395,TCP,11,5335,485,54,2198,7.007,0.700695,1.00E-06,5.902453,1779695857,Browsing
141.226.224.48,192.168.1.4,443,8767,TCP,8,3622,452.75,54,2554,69.0582,9.865461,1.00E-06,45.308697,1779695857,Browsing
220.150.223.50,192.168.1.4,443,3704,TCP,10,4650,465,54,2554,0.5868,0.065203,1.00E-06,0.197134,1779695857,Browsing
192.168.1.4,54.255.134.76,7068,443,TCP,11,3408,309.82,54,1304,3.379,0.337897,0,2.999522,1779695862,Browsing
192.168.1.4,47.252.78.131,7718,443,TCP,19,3661,192.68,54,1304,181.3146,10.073032,0,45.33082,1779695862,Browsing
54.255.134.76,192.168.1.4,443,7068,TCP,11,1635,148.64,54,421,3.367,0.336696,0,2.794743,1779695862,Browsing
192.168.1.4,47.252.78.131,8625,443,TCP,11,2430,220.91,54,1304,63.4612,6.346122,0,45.014062,1779695862,Browsing
47.252.78.131,192.168.1.4,443,7718,TCP,18,6064,336.89,54,1304,181.3226,10.666033,1.00E-06,45.324677,1779695862,Browsing
47.252.78.131,192.168.1.4,443,8625,TCP,11,5307,482.45,54,1304,63.155,6.315497,1.00E-06,45.329467,1779695863,Browsing
192.168.1.4,54.255.134.76,12394,443,TCP,12,3430,285.83,54,1304,3.3547,0.304974,0,2.993383,1779695868,Browsing
192.168.1.4,3.1.174.124,6546,443,TCP,19,4646,244.53,54,1304,89.2723,4.95957,0,45.009346,1779695868,Browsing
54.255.134.76,192.168.1.4,443,12394,TCP,12,1689,140.75,54,421,3.3552,0.30502,1.00E-06,2.841355,1779695868,Browsing
3.1.174.124,192.168.1.4,443,6546,TCP,18,4957,275.39,54,1304,89.1562,5.244483,0,45.118393,1779695868,Browsing
192.168.1.4,44.209.117.219,3240,443,TCP,10,3733,373.3,54,1304,6.7213,0.746811,0,5.634563,1779695874,Browsing
192.168.1.4,23.106.50.37,5280,443,TCP,15,5142,342.8,54,1304,10.4582,0.747015,0,9.9526,1779695874,Browsing
23.106.50.37,192.168.1.4,443,5280,TCP,13,5707,439,54,2554,10.4839,0.873662,2.00E-06,9.999984,1779695874,Browsing
192.168.1.4,44.209.117.219,5696,443,TCP,10,3765,376.5,54,1304,6.4636,0.718178,0,5.297582,1779695874,Browsing
44.209.117.219,192.168.1.4,443,3240,TCP,7,958,136.86,54,454,6.7019,1.116987,1.00E-06,5.65274,1779695874,Browsing
192.168.1.4,35.244.154.8,60428,443,UDP,9,4723,524.78,73,1292,0.7611,0.095143,4.70E-05,0.233985,1779695874,Browsing
192.168.1.4,168.151.55.7,9366,443,TCP,15,3573,238.2,54,1304,30.5747,2.183907,0,28.837723,1779695874,Browsing
192.168.1.4,35.214.190.4,11823,443,TCP,12,3515,292.92,54,1304,1.3227,0.120245,0,0.49526,1779695874,Browsing
35.244.154.8,192.168.1.4,443,60428,UDP,11,5142,467.45,66,1292,0.7484,0.074845,1.00E-06,0.265604,1779695874,Browsing
192.168.1.4,23.106.127.169,3125,443,TCP,19,5698,299.89,54,1304,10.5794,0.587746,0,10.00639,1779695875,Browsing
44.209.117.219,192.168.1.4,443,5696,TCP,7,958,136.86,54,454,6.0885,1.014744,1.00E-06,5.324456,1779695875,Browsing
35.214.190.4,192.168.1.4,443,11823,TCP,10,1665,166.5,54,581,1.1189,0.124321,1.00E-06,0.258522,1779695875,Browsing
192.168.1.4,168.151.55.7,3418,443,TCP,11,2735,248.64,54,1304,30.612,3.061197,0,27.995113,1779695875,Browsing
192.168.1.4,23.106.127.169,10220,443,TCP,6,2169,361.5,54,1304,0.2108,0.042164,0,0.096741,1779695875,Browsing
23.106.127.169,192.168.1.4,443,3125,TCP,23,14958,650.35,54,1304,10.5937,0.48153,1.00E-06,10.006357,1779695875,Browsing
168.151.55.7,192.168.1.4,443,9366,TCP,12,5741,478.42,54,3804,30.2421,2.749286,1.00E-06,28.890599,1779695875,Browsing
23.106.127.169,192.168.1.4,443,10220,TCP,5,3528,705.6,54,2554,0.1717,0.04292,1.00E-06,0.114178,1779695875,Browsing
168.151.55.7,192.168.1.4,443,3418,TCP,9,5359,595.44,54,3804,30.6219,3.827741,1.00E-06,27.644812,1779695875,Browsing
192.168.1.4,57.129.18.109,6034,443,TCP,13,3233,248.69,54,1304,50.9715,4.247623,0,45.319432,1779695875,Browsing
57.129.18.109,192.168.1.4,443,6034,TCP,12,5240,436.67,54,2554,50.9882,4.635295,1.00E-06,45.237082,1779695875,Browsing
192.168.1.4,111.91.0.119,9005,443,TCP,23,5554,241.48,54,1304,85.2728,3.876038,0,44.954888,1779695880,Browsing
111.91.0.119,192.168.1.4,443,9005,TCP,22,10152,461.45,54,3804,85.2393,4.059013,0,45.123924,1779695880,Browsing
192.168.1.4,72.34.249.211,2971,443,TCP,1,66,66,66,66,0,0,0,0,1779695880,Browsing
72.34.249.211,192.168.1.4,443,2971,TCP,4,264,66,66,66,7.1685,2.389505,1.024744,4.125479,1779695881,Browsing
192.168.1.4,3.1.88.147,6172,443,TCP,21,4026,191.71,54,1304,191.2427,9.562137,0,45.166833,1779695886,Browsing
3.1.88.147,192.168.1.4,443,6172,TCP,22,6723,305.59,54,1304,191.2177,9.105606,0,45.150512,1779695886,Browsing
192.168.1.4,192.168.1.1,62141,53,UDP,1,77,77,77,77,0,0,0,0,1779695893,Browsing
192.168.1.4,192.168.1.1,60173,53,UDP,1,77,77,77,77,0,0,0,0,1779695893,Browsing
192.168.1.1,192.168.1.4,53,62141,UDP,1,93,93,93,93,0,0,0,0,1779695893,Browsing
192.168.1.4,23.208.65.25,51566,443,UDP,116,19100,164.66,73,1292,16.1595,0.140518,1.70E-05,6.173067,1779695893,Browsing
192.168.1.1,192.168.1.4,53,60173,UDP,1,146,146,146,146,0,0,0,0,1779695893,Browsing
23.208.65.25,192.168.1.4,443,51566,UDP,503,679168,1350.23,63,1494,16.0733,0.032019,0,6.205983,1779695893,Browsing
192.168.1.4,34.111.170.203,53626,443,UDP,20,6973,348.65,73,1292,10.8453,0.570808,3.80E-05,6.2557,1779695894,Browsing
192.168.1.4,192.168.1.1,65403,53,UDP,1,84,84,84,84,0,0,0,0,1779695894,Browsing
192.168.1.1,192.168.1.4,53,65403,UDP,1,112,112,112,112,0,0,0,0,1779695894,Browsing
192.168.1.4,192.168.1.1,64394,53,UDP,1,75,75,75,75,0,0,0,0,1779695894,Browsing
192.168.1.4,162.159.153.247,49691,443,UDP,35,12510,357.43,85,1292,16.2736,0.478634,3.10E-05,5.628786,1779695894,Browsing
34.111.170.203,192.168.1.4,443,53626,UDP,19,5660,297.89,66,1292,10.7987,0.599927,1.00E-06,6.238132,1779695894,Browsing
192.168.1.1,192.168.1.4,53,64394,UDP,1,124,124,124,124,0,0,0,0,1779695894,Browsing
162.159.153.247,192.168.1.4,443,49691,UDP,33,13165,398.94,65,1242,16.1822,0.505694,0,5.735479,1779695894,Browsing
192.168.1.4,199.232.103.52,8005,443,TCP,9,2360,262.22,54,1304,0.2108,0.026352,0,0.088725,1779695894,Browsing
199.232.103.52,192.168.1.4,443,8005,TCP,11,5031,457.36,54,1304,0.1526,0.015263,0,0.089282,1779695894,Browsing
192.168.1.4,199.232.103.52,2752,443,TCP,8,2302,287.75,54,1304,0.153,0.021863,0,0.051523,1779695894,Browsing
199.232.103.52,192.168.1.4,443,2752,TCP,10,4977,497.7,54,1304,0.1036,0.011513,0,0.052349,1779695894,Browsing
192.168.1.4,192.168.1.1,55381,53,UDP,1,77,77,77,77,0,0,0,0,1779695894,Browsing
192.168.1.4,199.232.103.52,10804,443,TCP,8,2210,276.25,54,1304,0.1543,0.022041,0,0.054741,1779695894,Browsing
192.168.1.4,199.232.103.52,8906,443,TCP,9,2356,261.78,54,1304,0.159,0.019869,0,0.054892,1779695894,Browsing
199.232.103.52,192.168.1.4,443,8906,TCP,8,4869,608.62,54,3804,0.1081,0.015436,0,0.055413,1779695894,Browsing
199.232.103.52,192.168.1.4,443,10804,TCP,9,4923,547,54,2554,0.1057,0.013209,1.00E-06,0.053037,1779695894,Browsing
192.168.1.1,192.168.1.4,53,55381,UDP,1,156,156,156,156,0,0,0,0,1779695894,Browsing
192.168.1.4,34.36.213.160,65213,443,UDP,5,2942,588.4,73,1292,0.2039,0.050977,3.80E-05,0.103084,1779695894,Browsing
34.36.213.160,192.168.1.4,443,65213,UDP,8,5338,667.25,66,1292,0.1312,0.018743,0,0.103612,1779695894,Browsing
192.168.1.4,34.98.72.95,57850,443,UDP,4,2862,715.5,73,1292,0.2341,0.078036,3.60E-05,0.146772,1779695894,Browsing
192.168.1.4,34.111.170.203,10411,443,TCP,9,2613,290.33,54,1304,65.8662,8.233278,0,44.95664,1779695894,Browsing
192.168.1.4,192.168.1.1,55689,53,UDP,1,78,78,78,78,0,0,0,0,1779695894,Browsing
192.168.1.4,130.211.27.211,5189,443,TCP,10,3282,328.2,54,1304,6.1115,0.679056,0,4.948526,1779695894,Browsing
192.168.1.4,34.98.114.90,9633,443,TCP,9,3164,351.56,54,1304,5.6983,0.712292,0,4.942656,1779695894,Browsing
192.168.1.4,34.102.202.215,2620,443,TCP,9,3196,355.11,54,1304,5.6938,0.711727,0,4.895018,1779695894,Browsing
34.98.72.95,192.168.1.4,443,57850,UDP,6,3522,587,66,1292,0.1671,0.033419,1.00E-06,0.087528,1779695894,Browsing
34.111.170.203,192.168.1.4,443,10411,TCP,7,1232,176,54,672,65.7239,10.953985,0,45.105666,1779695894,Browsing
192.168.1.1,192.168.1.4,53,55689,UDP,1,171,171,171,171,0,0,0,0,1779695894,Browsing
34.98.114.90,192.168.1.4,443,9633,TCP,8,1574,196.75,54,981,5.65,0.807149,0,4.997572,1779695894,Browsing
192.168.1.4,142.251.43.34,59803,443,UDP,206,60390,293.16,73,1292,15.5557,0.075882,2.10E-05,2.666163,1779695894,Browsing
130.211.27.211,192.168.1.4,443,5189,TCP,9,1628,180.89,54,981,6.0486,0.756077,0,4.996506,1779695894,Browsing
34.102.202.215,192.168.1.4,443,2620,TCP,9,1628,180.89,54,981,5.6603,0.707535,1.00E-06,4.952776,1779695894,Browsing
142.251.43.34,192.168.1.4,443,59803,UDP,269,97037,360.73,63,1292,15.4274,0.057565,0,2.674036,1779695895,Browsing
192.168.1.4,104.18.26.193,55444,443,UDP,45,22762,505.82,85,1292,14.8977,0.338585,1.40E-05,8.58424,1779695895,Browsing
192.168.1.4,103.43.90.117,12864,443,TCP,40,31950,798.75,54,1304,24.6574,0.63224,0,9.983147,1779695895,Browsing
104.18.26.193,192.168.1.4,443,55444,UDP,48,47059,980.4,65,1242,14.8162,0.315238,0,8.65119,1779695895,Browsing
103.43.90.117,192.168.1.4,443,12864,TCP,29,4866,167.79,54,590,24.6488,0.880313,0,9.840138,1779695895,Browsing
192.168.1.4,192.168.1.1,58260,53,UDP,1,124,124,124,124,0,0,0,0,1779695896,Browsing
192.168.1.4,192.168.1.1,56862,53,UDP,1,124,124,124,124,0,0,0,0,1779695896,Browsing
192.168.1.1,192.168.1.4,53,58260,UDP,1,140,140,140,140,0,0,0,0,1779695896,Browsing
192.168.1.1,192.168.1.4,53,56862,UDP,1,152,152,152,152,0,0,0,0,1779695896,Browsing
192.168.1.4,103.43.90.117,2652,443,TCP,94,84018,893.81,54,1304,20.1896,0.217092,0,10.069979,1779695896,Browsing
192.168.1.4,116.202.58.206,8974,443,TCP,9,2395,266.11,54,1304,64.0397,8.004967,0,45.27531,1779695896,Browsing
103.43.90.117,192.168.1.4,443,2652,TCP,61,47407,777.16,54,3804,20.1606,0.33601,0,10.070003,1779695896,Browsing
116.202.58.206,192.168.1.4,443,8974,TCP,10,3234,323.4,54,1304,63.8109,7.090097,1.00E-06,45.22597,1779695896,Browsing
192.168.1.4,192.0.76.3,53960,443,UDP,15,5070,338,86,1292,2.6944,0.19246,3.50E-05,0.672947,1779695897,Browsing
192.168.1.4,104.18.26.193,60074,443,UDP,29,12655,436.38,85,1292,10.6243,0.379438,4.10E-05,6.19109,1779695897,Browsing
192.168.1.4,23.215.60.57,7930,443,TCP,16,10288,643,54,1304,180.4202,12.028014,0,45.091368,1779695897,Browsing
192.168.1.4,3.227.89.141,14943,443,TCP,12,3939,328.25,54,1304,8.3596,0.759966,0,6.748066,1779695897,Browsing
192.168.1.4,34.206.106.104,6967,443,TCP,16,3334,208.38,54,1304,61.0773,4.071818,0,45.298274,1779695897,Browsing
192.0.76.3,192.168.1.4,443,53960,UDP,15,12175,811.67,63,1505,2.5451,0.181794,1.00E-06,0.67341,1779695897,Browsing
192.168.1.4,192.168.1.1,53628,53,UDP,1,73,73,73,73,0,0,0,0,1779695897,Browsing
192.168.1.1,192.168.1.4,53,53628,UDP,1,178,178,178,178,0,0,0,0,1779695897,Browsing
192.168.1.4,34.95.103.74,1833,443,TCP,17,3458,203.41,54,1304,181.017,11.313564,0,45.115499,1779695897,Browsing
23.215.60.57,192.168.1.4,443,7930,TCP,12,4521,376.75,54,2554,180.4265,16.402408,1.00E-06,45.105647,1779695897,Browsing
104.18.26.193,192.168.1.4,443,60074,UDP,29,15028,518.21,66,1242,10.4552,0.373399,0,6.30476,1779695897,Browsing
192.168.1.4,34.197.244.56,4490,443,TCP,14,3308,236.29,54,1304,61.3838,4.721833,0,45.375834,1779695897,Browsing
34.95.103.74,192.168.1.4,443,1833,TCP,18,8016,445.33,54,2554,181.0266,10.648624,0,45.124123,1779695897,Browsing
192.168.1.4,3.227.89.141,8359,443,TCP,13,2669,205.31,54,1304,12.7841,1.065346,0,6.872814,1779695897,Browsing
192.168.1.4,34.206.106.104,9164,443,TCP,13,2571,197.77,54,1304,63.1681,5.264004,0,45.028303,1779695897,Browsing
192.168.1.4,43.250.0.199,14387,443,TCP,19,10196,536.63,54,1304,109.1884,6.066022,0,45.011584,1779695897,Browsing
34.206.106.104,192.168.1.4,443,6967,TCP,14,5576,398.29,54,3804,61.0709,4.69776,0,45.344012,1779695897,Browsing
3.227.89.141,192.168.1.4,443,14943,TCP,13,5441,418.54,54,1126,7.7477,0.645643,0,6.738503,1779695897,Browsing
192.168.1.4,34.197.244.56,3551,443,TCP,11,2497,227,54,1304,63.0217,6.302173,0,45.008,1779695897,Browsing
43.250.0.199,192.168.1.4,443,14387,TCP,18,9423,523.5,54,1304,109.1932,6.423127,0,45.112293,1779695897,Browsing
34.197.244.56,192.168.1.4,443,4490,TCP,15,6009,400.6,54,2554,61.3972,4.385515,0,45.331162,1779695897,Browsing
34.206.106.104,192.168.1.4,443,9164,TCP,13,5381,413.92,54,2554,63.1596,5.263299,0,45.374141,1779695897,Browsing
3.227.89.141,192.168.1.4,443,8359,TCP,10,4869,486.9,54,1662,12.8003,1.422258,3.00E-06,6.883361,1779695897,Browsing
192.168.1.4,69.147.224.24,5753,443,TCP,13,3560,273.85,54,1304,180.9642,15.080346,0,45.32728,1779695897,Browsing
34.197.244.56,192.168.1.4,443,3551,TCP,13,5637,433.62,54,2554,63.0058,5.250483,1.00E-06,45.348565,1779695897,Browsing
192.168.1.4,69.147.224.24,4908,443,TCP,11,2462,223.82,54,1304,62.4305,6.243045,0,44.952457,1779695898,Browsing
69.147.224.24,192.168.1.4,443,5753,TCP,14,6440,460,54,2554,180.6478,13.895981,0,45.314855,1779695898,Browsing
192.168.1.4,139.5.86.198,8255,443,TCP,12,3522,293.5,54,1304,1.4989,0.136267,0,0.997432,1779695898,Browsing
192.168.1.4,103.55.112.33,11546,443,TCP,17,3637,213.94,54,1304,75.3426,4.708914,0,45.168806,1779695898,Browsing
69.147.224.24,192.168.1.4,443,4908,TCP,12,5687,473.92,54,2554,62.4116,5.673783,0,45.308681,1779695898,Browsing
103.55.112.33,192.168.1.4,443,11546,TCP,24,10081,420.04,54,1304,75.3379,3.27556,0,45.113019,1779695898,Browsing
139.5.86.198,192.168.1.4,443,8255,TCP,12,8923,743.58,54,3804,1.5104,0.137305,1.00E-06,0.997414,1779695898,Browsing
192.168.1.4,192.168.1.1,57919,53,UDP,1,95,95,95,95,0,0,0,0,1779695898,Browsing
192.168.1.4,192.168.1.1,62655,53,UDP,1,95,95,95,95,0,0,0,0,1779695898,Browsing
192.168.1.1,192.168.1.4,53,57919,UDP,1,173,173,173,173,0,0,0,0,1779695898,Browsing
192.168.1.1,192.168.1.4,53,62655,UDP,1,173,173,173,173,0,0,0,0,1779695898,Browsing
192.168.1.4,34.229.32.189,6614,443,TCP,14,3757,268.36,54,1304,31.4356,2.418123,0,29.945632,1779695898,Browsing
192.168.1.4,139.144.214.95,1535,443,TCP,12,4757,396.42,54,1304,6.5255,0.593225,0,4.711263,1779695898,Browsing
192.168.1.4,172.66.1.242,60930,443,UDP,15,6963,464.2,85,1292,8.9059,0.636138,4.70E-05,6.897682,1779695898,Browsing
192.168.1.4,192.168.1.1,60881,53,UDP,1,83,83,83,83,0,0,0,0,1779695899,Browsing
172.66.1.242,192.168.1.4,443,60930,UDP,13,5650,434.62,66,1242,8.8017,0.733475,1.00E-06,7.004124,1779695899,Browsing
192.168.1.4,34.229.32.189,1472,443,TCP,14,4571,326.5,54,1304,61.3388,4.718367,0,29.961078,1779695899,Browsing
192.168.1.4,139.144.214.95,12116,443,TCP,7,2455,350.71,54,1304,6.2698,1.04497,0,5.161063,1779695899,Browsing
34.229.32.189,192.168.1.4,443,6614,TCP,10,5899,589.9,54,3804,31.4063,3.489584,1.00E-06,29.992721,1779695899,Browsing
139.144.214.95,192.168.1.4,443,1535,TCP,8,1539,192.38,54,512,6.5048,0.92925,1.00E-06,4.762608,1779695899,Browsing
192.168.1.4,64.227.64.62,7265,443,TCP,13,3925,301.92,54,1304,2.922,0.243501,0,1.950839,1779695899,Browsing
192.168.1.4,141.226.224.32,4594,443,TCP,12,3224,268.67,54,1304,0.9348,0.084978,0,0.322026,1779695899,Browsing
192.168.1.4,100.50.130.47,3544,443,TCP,8,2207,275.88,54,1304,1.0027,0.143248,0,0.352146,1779695899,Browsing
192.168.1.1,192.168.1.4,53,60881,UDP,1,226,226,226,226,0,0,0,0,1779695899,Browsing
64.227.64.62,192.168.1.4,443,7265,TCP,16,6525,407.81,54,1304,2.9489,0.196592,0,1.996872,1779695899,Browsing
34.229.32.189,192.168.1.4,443,1472,TCP,13,6802,523.23,54,2554,61.3262,5.110517,1.00E-06,30.001713,1779695899,Browsing
139.144.214.95,192.168.1.4,443,12116,TCP,6,515,85.83,54,210,6.267,1.253393,0.004864,4.795465,1779695899,Browsing
192.168.1.4,141.226.224.32,1066,443,TCP,9,2338,259.78,54,1304,6.056,0.757003,0,4.944247,1779695899,Browsing
141.226.224.32,192.168.1.4,443,4594,TCP,10,940,94,54,204,0.9423,0.104703,0,0.320138,1779695899,Browsing
192.168.1.4,100.50.130.47,3484,443,TCP,8,2239,279.88,54,1304,1.0241,0.146297,0,0.351049,1779695899,Browsing
100.50.130.47,192.168.1.4,443,3544,TCP,6,2794,465.67,54,1304,0.6847,0.136944,1.00E-06,0.35252,1779695899,Browsing
192.168.1.4,69.173.158.64,11940,443,TCP,18,7827,434.83,54,1304,187.18,11.010589,0,45.167199,1779695899,Browsing
141.226.224.32,192.168.1.4,443,1066,TCP,6,555,92.5,54,204,6.0544,1.210889,0,4.997391,1779695899,Browsing
69.173.158.64,192.168.1.4,443,11940,TCP,20,9215,460.75,54,1304,187.1536,9.850188,0,45.163792,1779695900,Browsing
100.50.130.47,192.168.1.4,443,3484,TCP,5,2739,547.8,54,1304,0.6897,0.172437,1.00E-06,0.351415,1779695900,Browsing
192.168.1.4,34.229.32.189,7007,443,TCP,9,2504,278.22,54,1304,33.5198,4.189974,0,29.989888,1779695900,Browsing
192.168.1.4,35.213.17.49,7012,443,TCP,15,3479,231.93,54,1304,181.5001,12.964296,0,45.233881,1779695900,Browsing
34.229.32.189,192.168.1.4,443,7007,TCP,7,568,81.14,54,201,33.515,5.585827,1.00E-06,29.662169,1779695900,Browsing
35.213.17.49,192.168.1.4,443,7012,TCP,13,4966,382,54,1304,181.5075,15.125627,1.00E-06,45.221835,1779695900,Browsing
192.168.1.4,69.173.158.64,11577,443,TCP,7,2603,371.86,54,1304,0.4059,0.067655,0,0.175011,1779695900,Browsing
192.168.1.4,107.178.254.65,64576,443,UDP,4,2860,715,73,1292,0.1929,0.064314,4.60E-05,0.100986,1779695900,Browsing
192.168.1.4,69.173.158.64,2858,443,TCP,10,2669,266.9,54,1304,64.8253,7.202811,0,44.968483,1779695900,Browsing
69.173.158.64,192.168.1.4,443,11577,TCP,8,987,123.38,54,341,31.9989,4.571274,1.00E-06,31.757282,1779695900,Browsing
107.178.254.65,192.168.1.4,443,64576,UDP,6,3521,586.83,66,1292,0.1162,0.023236,1.00E-06,0.092361,1779695900,Browsing
192.168.1.4,69.173.158.64,8501,443,TCP,15,5407,360.47,54,1304,187.4477,13.389118,0,45.125066,1779695900,Browsing
192.168.1.4,34.36.216.150,64480,443,UDP,4,2863,715.75,73,1292,0.2854,0.095131,4.60E-05,0.168323,1779695900,Browsing
192.168.1.4,18.139.40.15,14559,443,TCP,17,3641,214.18,54,1304,106.0011,6.625066,0,45.013147,1779695900,Browsing
192.168.1.4,34.96.105.8,54711,443,UDP,5,2946,589.2,73,1292,0.2004,0.050105,3.70E-05,0.105435,1779695900,Browsing
192.168.1.4,80.82.210.217,11398,443,TCP,15,3319,221.27,54,1304,61.1941,4.37101,0,45.239853,1779695900,Browsing
69.173.158.64,192.168.1.4,443,2858,TCP,11,3765,342.27,54,1304,64.698,6.469796,0,45.133044,1779695900,Browsing
192.168.1.4,100.52.123.122,8135,443,TCP,12,3505,292.08,54,1304,5.6379,0.512536,0,4.225204,1779695900,Browsing
34.96.105.8,192.168.1.4,443,54711,UDP,9,6512,723.56,66,1292,0.139,0.01738,1.00E-06,0.105761,1779695900,Browsing
69.173.158.64,192.168.1.4,443,8501,TCP,18,7573,420.72,54,1304,187.4762,11.028011,0,45.134475,1779695900,Browsing
34.36.216.150,192.168.1.4,443,64480,UDP,6,3521,586.83,66,1292,0.2057,0.041145,1.00E-06,0.117416,1779695900,Browsing
18.139.40.15,192.168.1.4,443,14559,TCP,15,1649,109.93,54,441,106.0232,7.573084,0,45.113623,1779695900,Browsing
192.168.1.4,67.202.105.24,9457,443,TCP,14,3326,237.57,54,1304,11.249,0.865304,0,9.996907,1779695900,Browsing
192.168.1.4,172.179.183.99,10578,443,TCP,13,3406,262,54,1304,32.8608,2.7384,0,29.951844,1779695900,Browsing
192.168.1.4,35.207.140.152,1383,443,TCP,15,3364,224.27,54,1304,181.8248,12.987486,0,45.280744,1779695900,Browsing
192.168.1.4,141.94.172.236,2133,443,TCP,14,3411,243.64,54,1304,181.3136,13.947199,0,45.214039,1779695900,Browsing
192.168.1.4,15.204.132.168,6067,443,TCP,15,7448,496.53,54,1304,11.3005,0.807182,0,10.002495,1779695900,Browsing
192.168.1.4,199.232.100.84,4416,443,TCP,16,3472,217,54,1304,180.599,12.039936,0,45.05022,1779695900,Browsing
80.82.210.217,192.168.1.4,443,11398,TCP,14,4807,343.36,54,2554,60.9462,4.688168,1.00E-06,45.254536,1779695900,Browsing
199.232.100.84,192.168.1.4,443,4416,TCP,17,8483,499,54,2554,180.6279,11.289244,0,45.07231,1779695900,Browsing
192.168.1.4,100.52.123.122,14288,443,TCP,11,2558,232.55,54,1304,24.9986,2.499862,0,14.737172,1779695900,Browsing
141.94.172.236,192.168.1.4,443,2133,TCP,12,8231,685.92,54,2554,181.3142,16.483111,1.00E-06,45.247494,1779695900,Browsing
192.168.1.4,67.202.105.24,7181,443,TCP,10,2379,237.9,54,1304,64.5641,7.173789,0,45.353166,1779695900,Browsing
192.168.1.4,172.179.183.99,8467,443,TCP,11,2477,225.18,54,1304,7.0812,0.708119,0,6.000894,1779695900,Browsing
192.168.1.4,35.207.140.152,12349,443,TCP,11,2502,227.45,54,1304,64.4937,6.449373,0,45.253712,1779695900,Browsing
192.168.1.4,15.204.132.168,3933,443,TCP,9,2297,255.22,54,1304,24.9498,3.118724,0,14.35645,1779695900,Browsing
35.207.140.152,192.168.1.4,443,1383,TCP,12,5723,476.92,54,3714,181.7925,16.526588,1.00E-06,45.280225,1779695900,Browsing
100.52.123.122,192.168.1.4,443,8135,TCP,11,5620,510.91,54,2198,5.2139,0.521392,1.00E-06,4.173929,1779695900,Browsing
